,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,84.65287017822266,18755700.0,2.0,-1.004979775538402,102.36200816125586,79.59264729528712,46.828949711330516,-79.3170501593596,2.3231892189599574,89.91394704182943,86.61412417093912,28.6200008392334,53.06814406062584
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,40.909332275390625,14316500.0,2.0,-0.4064907635724424,45.10596738055693,39.23725123211396,46.68585130635791,-78.26940092941281,12.14132143927663,42.11863479614258,41.84751898447673,28.6200008392334,53.06814406062584
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,171.66696166992188,2193800.0,2.0,-0.6812823219432289,186.97733805598645,164.84424244938467,49.65612229608403,-58.55847535515032,2.668794474925674,174.9766876220703,170.9902666727702,28.6200008392334,53.06814406062584
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,136.00094604492188,1625600.0,2.0,0.42545371068894156,147.03180865485535,130.30671520989074,51.65534907871208,-12.105809907242469,7.43435441240607,137.31549504597982,132.1174249013265,28.6200008392334,53.06814406062584
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,67.71797943115234,9948769.0,2.0,-0.3824190991851708,71.5574183869098,63.23801160576599,50.137258255472744,-1.1550835117399259,8.987585074670783,67.48813756306966,68.08066202799479,28.6200008392334,53.06814406062584
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,198.74891662597656,32061200.0,2.0,4.902409780964916,201.03448324524925,176.75255746519997,61.184888315093076,140.81237008652695,33.01514568936887,185.27632700602214,177.9971066792806,28.6200008392334,53.06814406062584
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,94.3436050415039,5733800.0,2.0,0.606582168393544,101.65607277294113,90.40675757984208,52.34781884112148,-25.384129862928976,10.07776130594639,95.58010025024414,90.10504926045736,28.6200008392334,53.06814406062584
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,110.75897979736328,6501200.0,2.0,0.5860617536046391,111.27648788411217,106.22208999674721,53.508516082077335,114.10730137058225,1.6578549539437166,107.86337610880534,107.72051099141439,28.6200008392334,53.06814406062584
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,104.41730499267578,930500.0,2.0,1.498021998622221,116.46436657223838,99.51338992800576,51.84925180209602,8.985501211520045,0.8667633442658154,104.39071400960286,98.02796071370443,28.6200008392334,53.06814406062584
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,284.3649597167969,2303800.0,2.0,0.37687689685697023,296.7333509379511,265.7148637837286,53.23658532985011,18.24453949539499,4.310079450641762,282.26429239908856,275.88038482666013,28.6200008392334,53.06814406062584
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,189.47640991210938,6394100.0,2.0,1.0223694927265683,196.5663853787713,183.1861780977912,53.319654718557324,-7.437430745879269,6.30518165943548,189.76449025472004,180.30985260009766,28.6200008392334,53.06814406062584
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,46.16303634643555,12831600.0,2.0,-0.4081400055634816,49.78154761882979,44.889409565008094,47.04128039377478,-54.29310231607721,7.954035128157254,47.14675661722819,47.536708196004234,28.6200008392334,53.06814406062584
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,35.11460876464844,7063200.0,2.0,-0.17097444551419727,39.72029077300647,33.82454107513806,46.45703820190139,-56.45959217374649,9.849031633445215,36.53619944254557,36.29959322611491,28.6200008392334,53.06814406062584
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,113.78933715820312,6577900.0,2.0,-0.8166169085808832,116.58301460953344,111.53375403670681,48.04068120518548,-68.36810939710888,3.847271452863426,115.34183146158854,117.31437149047852,28.6200008392334,53.06814406062584
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.25043487548828,114041600.0,3.0,2.912100969602321,91.82343042028415,80.82226583826076,62.80712260469901,104.54148063553612,33.335608525380636,83.68973541259766,77.58255755106607,27.68000030517578,6.83905337022884
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,233.37295532226562,3338000.0,3.0,4.879393127054897,228.11440080549662,190.57785230729635,62.24285470550855,310.616364345141,51.669584487676715,207.184157816569,208.06551055908204,27.68000030517578,6.83905337022884
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,90.7014389038086,4239700.0,3.0,-0.5633240240537845,108.02260432339071,85.47286457919719,48.6722922146674,-67.03596255162095,2.043743766352334,95.62631149291992,89.1808359781901,27.68000030517578,6.83905337022884
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560077,220.7471312750115,160.5578705560432,51.022359000899506,17.93794948183391,15.932919876883018,178.05533447265626,156.26800079345702,27.68000030517578,6.83905337022884
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,118.77951049804688,2527500.0,3.0,1.3080178063570713,126.84370142495285,110.11079228842604,53.81243584822905,50.54015141697341,16.810810497217897,116.40489756266275,110.53615277608236,27.68000030517578,6.83905337022884
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.83905337022884
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.6199836730957,19632000.0,3.0,0.24747264071670116,43.76255571994387,39.593294881252426,52.99854414156061,-12.399929873693893,6.686251196972118,41.68441975911458,40.053033129374185,27.68000030517578,6.83905337022884
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,76.5042953491211,5832800.0,3.0,-1.0195677431852204,88.34250578449881,71.35924745036446,48.34484028103489,-81.61740763001463,9.086242134949158,80.17719014485677,77.97768872578939,27.68000030517578,6.83905337022884
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.35034206291462,106.19465763190959,48.678800182949104,-80.8398094981942,2.5133341962596654,117.37399978637696,111.56149978637696,27.68000030517578,6.83905337022884
1,2020-07-02,GS,202.5,203.0,197.1300048828125,182.59901428222656,2699400.0,3.0,0.3574127485979943,204.79153159263365,172.83786141273742,50.9071395697198,-29.57206544741688,8.63029836811159,187.1409708658854,175.99290618896484,27.68000030517578,6.83905337022884
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,230.08944702148438,3369800.0,3.0,2.1313065574136942,239.29386502631485,220.70818422905626,55.644995103666616,35.19789424374082,12.095169035684297,229.08913014729816,215.19604263305663,27.68000030517578,6.83905337022884
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,136.06930541992188,2758500.0,3.0,-0.22614954526559927,151.02524925168592,125.57211250368516,50.46213104575769,-24.93523172993587,0.8821599464758738,138.09976806640626,132.14610544840494,27.68000030517578,6.83905337022884
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,97.31214904785156,3919362.0,3.0,-1.0044531229505793,108.79189312235462,91.11100909932506,48.33884693496643,-59.75632258822806,4.7279015386283385,100.32013142903646,99.02435963948568,27.68000030517578,6.83905337022884
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,53.59262466430664,15578600.0,3.0,-0.5047357557017875,58.13417147520537,51.152915011611036,49.211840665386475,-70.33039248959165,8.423667414942773,55.270587793986,54.40726324717204,27.68000030517578,6.83905337022884
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,129.31446838378906,5152200.0,3.0,-1.4376014749062733,136.06015112807432,125.5950589854511,47.46618820561503,-77.87299414279492,12.403376390204095,132.04656855265299,133.88428179423013,27.68000030517578,6.83905337022884
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,84.92784118652344,27845600.0,3.0,-1.1180102637887614,101.75874814848842,79.02704515595494,47.032665138007566,-89.92144301937448,5.941266819116903,89.98150838216146,86.65834350585938,27.68000030517578,6.83905337022884
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,40.964088439941406,15111900.0,3.0,-0.3999192354204979,44.979651874399835,39.12546973814899,46.828446279693914,-75.17885289855244,12.141321439276627,42.10047569274902,41.82909259796143,27.68000030517578,6.83905337022884
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,170.60719299316406,2690200.0,3.0,-0.7749335177368266,186.6213210013946,164.29664927448434,48.952928337750585,-68.52220422406363,5.2293908796743676,174.99649810791016,171.1311528523763,27.68000030517578,6.83905337022884
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,137.40969848632812,1982800.0,3.0,0.4658032107401766,146.63495479605245,130.22144321420143,52.64227046813324,5.7083271888582665,10.595340685581512,137.5730359395345,132.31955083211264,27.68000030517578,6.83905337022884
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,68.29009246826172,6827825.0,3.0,-0.23205824762771954,71.28786666642173,63.323195192709136,51.015344958070884,21.286812516691516,11.401505077461335,67.56026967366536,68.09279136657715,27.68000030517578,6.83905337022884
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,200.2635498046875,29315800.0,3.0,5.153307196506404,201.95857921701224,178.09460681814403,61.85018989705159,146.83840980415508,36.163398937139995,185.94303029378256,178.69656372070312,27.68000030517578,6.83905337022884
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,95.34127807617188,5354900.0,3.0,0.5890171489756995,101.43904991506304,90.34772452951705,53.15547479373593,-4.190866503215236,5.737572096060975,95.7645029703776,90.3388001759847,27.68000030517578,6.83905337022884
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,111.58981323242188,6150900.0,3.0,0.754822413620758,111.67866264891569,106.26579459595735,54.41338151589938,169.78244433734218,14.814465515597691,108.0972396850586,107.85678418477376,27.68000030517578,6.83905337022884
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,104.38019561767578,1040300.0,3.0,1.282548471613154,116.38403501179067,99.15225267741832,51.821131995146786,7.068321247739117,3.3278297519604703,104.93382186889649,98.21899426778158,27.68000030517578,6.83905337022884
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,284.8711242675781,1971700.0,3.0,0.7231710478081936,296.85802661439556,265.7294764373623,53.39563653914918,32.040906716741475,8.32933940874116,282.6305775960287,276.69674453735354,27.68000030517578,6.83905337022884
1,2020-07-02,V,196.0,197.9199981689453,195.0,191.32437133789062,6299300.0,3.0,1.145440595958604,196.69094272982116,183.26011012662414,54.25161600306976,59.15701205351259,12.858677438516954,189.8234827677409,180.75575459798176,27.68000030517578,6.83905337022884
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,46.264366149902344,15814500.0,3.0,-0.3987118795766307,49.677872348665765,44.7878972283606,47.35315100166696,-49.39531782851141,6.786684716027591,47.16167449951172,47.51442006429036,27.68000030517578,6.83905337022884
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,36.05947494506836,7901100.0,3.0,-0.16622934883764628,39.58543557053578,33.768706427755234,48.34876028071513,-42.013648897149885,9.849031633445218,36.58888308207194,36.29458052317302,27.68000030517578,6.83905337022884
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,113.33300018310547,5898600.0,3.0,-0.8023468413688448,116.27330970793669,111.56775627106721,47.39457827018687,-55.61519421454816,3.2683671856114414,115.14408594767252,117.27878786722819,27.68000030517578,6.83905337022884
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.63788604736328,118655600.0,0.0,3.0062428092112157,92.28861718599282,81.39515890653647,65.03519715139086,124.27384038712522,39.04335068315469,84.15546188354492,78.025808207194,27.940000534057617,21.86998619622847
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,231.5745849609375,3460400.0,0.0,5.768084180507998,231.75350696213832,189.70227917067416,61.23772392519751,260.1349835459107,54.644563327720974,208.13214569091798,208.6458953857422,27.940000534057617,21.86998619622847
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,92.8648681640625,4059600.0,0.0,-0.5262495838716461,106.82992936012359,85.44877852561861,50.02334284745934,-49.17058823259779,0.05984497942255275,95.85566075642903,89.25961583455404,27.940000534057617,21.86998619622847
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034121,219.06925866543267,160.48374426425485,52.42592942290298,26.1590556108504,17.2918544153433,179.6856679280599,156.9520009358724,27.940000534057617,21.86998619622847
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,120.36978149414062,2491900.0,0.0,1.475927109912604,125.93217165658241,110.49315030386681,54.7805813359862,60.65739801069655,17.225170082303485,116.88136698404948,110.58558209737141,27.940000534057617,21.86998619622847
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,39.219736094481824,181.46000061035156,172.51616617838542,27.940000534057617,21.86998619622847
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,42.34056091308594,16152900.0,0.0,0.2914289862865118,43.60159575543844,39.659744576592814,54.61327632346905,23.664084071851796,9.647221996305346,41.74914677937826,40.12913780212402,27.940000534057617,21.86998619622847
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,76.72953033447266,6747500.0,0.0,-1.009509778447807,87.14302166895125,71.49836092992571,48.5430926916181,-78.923851280688,10.444399148163786,80.07698567708333,78.03304595947266,27.940000534057617,21.86998619622847
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.43000030517578,11933400.0,0.0,-0.871457361541971,125.01368348607679,106.49231626978258,50.25660455270136,-60.58688222741723,2.5133341962596503,117.26066640218099,111.78416646321615,27.940000534057617,21.86998619622847
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,191.81222534179688,3567700.0,0.0,0.9193197615937834,203.22052287946627,173.43204975236966,53.95263060755952,21.528602902112254,15.526200656370568,188.01600240071613,176.47853113810223,27.940000534057617,21.86998619622847
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,231.06170654296875,3133800.0,0.0,2.129123438811945,238.62579491910364,220.88089453402134,56.059761974417185,26.594881304078992,9.898239158656397,229.40084940592448,216.05847600301107,27.940000534057617,21.86998619622847
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,138.133544921875,2336700.0,0.0,0.005690358040482124,148.76696022738153,126.50273734341923,51.598863970775824,-6.279312037554408,2.4035449508432176,138.3978281656901,132.28667755126952,27.940000534057617,21.86998619622847
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,97.71051025390625,4231488.0,0.0,-0.9418409611930088,107.63437274453008,91.30353847983514,48.70134928538832,-53.808187225964616,2.960902509614812,100.34912719726563,99.0579439798991,27.940000534057617,21.86998619622847
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,53.964237213134766,20536700.0,0.0,-0.4551756125615469,57.466583018599465,51.385455174149556,49.8569328150801,-68.77717901556211,11.564145038619031,55.19687156677246,54.4207270304362,27.940000534057617,21.86998619622847
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,131.1582794189453,6156400.0,0.0,-1.202548032090391,135.46229932691384,125.79662477586939,49.636845590493294,-28.050596664973135,1.7733699431135168,131.96339797973633,133.89507891337078,27.940000534057617,21.86998619622847
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,87.07256317138672,18625300.0,0.0,-1.0227371231549256,99.99123541329267,79.40537408377763,48.62099862398687,-73.02694679298456,5.033875157056476,90.15565872192383,86.68293800354004,27.940000534057617,21.86998619622847
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,41.28355407714844,15146000.0,0.0,-0.3647286797929681,44.62172760961481,39.17141318323188,47.67314293667044,-74.63669935187971,14.158309681683429,42.11467399597168,41.796241760253906,27.940000534057617,21.86998619622847
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,175.23683166503906,3171500.0,0.0,-0.4701599050866889,185.5932328380469,164.51967304574214,52.023306823113536,-25.21827057361861,0.3740549107929662,175.14046325683594,171.3199556986491,27.940000534057617,21.86998619622847
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,138.3372039794922,2099500.0,0.0,0.5660968103975108,145.30055928404312,130.74121470277328,53.29170180761093,16.41313852883423,13.744000793664679,137.931494140625,132.4737434387207,27.940000534057617,21.86998619622847
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,68.98357391357422,8058282.0,0.0,-0.05628916603922107,70.94972070457301,63.48526006935277,52.07365236853881,42.66768939471098,15.972988125336443,67.66526514689127,68.07261810302734,27.940000534057617,21.86998619622847
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,204.57447814941406,31897600.0,0.0,5.63504381798856,204.09235337324006,178.24250990800996,63.682987171783445,163.57202130920103,41.625093579265545,186.8256047566732,179.4414047241211,27.940000534057617,21.86998619622847
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,96.8135757446289,4995000.0,0.0,0.6859911825397376,101.06431031122304,90.45512480840586,54.336988624831136,20.31118646169606,4.012038616757434,95.95579121907552,90.57873128255208,27.940000534057617,21.86998619622847
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,112.28215026855469,6023300.0,0.0,0.9336695043947572,112.20981932120102,106.03927278084976,55.16560818881874,176.96197075502633,14.814465515597696,108.4052619934082,107.96898473103842,27.940000534057617,21.86998619622847
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,106.33859252929688,1329600.0,0.0,1.2553396388822193,115.34834292824107,99.35593105857535,53.20659465409439,18.319385462296676,4.658839687478573,105.43064880371094,98.37874285380046,27.940000534057617,21.86998619622847
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,289.2169189453125,2395000.0,0.0,1.3329159432410052,295.26952861042827,266.5822871854702,54.762209669723696,50.89714075018012,8.954735394785708,283.17596130371095,277.27185821533203,27.940000534057617,21.86998619622847
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,193.3679656982422,7292200.0,0.0,1.391832143237309,196.34957553386505,183.42058743000212,55.27316000501867,91.98052791660871,15.940070067704434,190.0561955769857,181.13240661621094,27.940000534057617,21.86998619622847
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,46.64434814453125,11231100.0,0.0,-0.35646949207150413,49.475954132259595,44.77871696454216,48.52899231665524,-40.95708265236785,6.478968340136709,47.19742075602213,47.48704764048259,27.940000534057617,21.86998619622847
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,37.07305145263672,8235600.0,0.0,-0.07976222293077484,39.29644472049404,33.86958311153721,50.29745175629781,27.11409214104096,3.8029449833706748,36.686519114176434,36.30249729156494,27.940000534057617,21.86998619622847
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,113.02877044677734,7231700.0,0.0,-0.8062920743272599,116.0440274796169,111.54320243981668,46.95901545276243,-75.55876573987535,1.5395085106930961,114.95077641805013,117.24050000508626,27.940000534057617,21.86998619622847
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.35356903076172,112424400.0,1.0,3.0230609237147945,92.56612919612418,82.07925196842659,64.55874789923405,121.47957923235258,41.88796671104694,84.5950424194336,78.45649744669596,29.43000030517578,61.11890181594139
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,228.7730712890625,2365900.0,1.0,6.17513637471049,234.2073517127717,189.7245849327361,59.68450897650489,194.37007134916337,49.569519344792155,208.93704681396486,209.19424947102866,29.43000030517578,61.11890181594139
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,89.43222045898438,5564200.0,1.0,-0.7650349581070088,104.44672122265844,85.8948307487771,47.95161462603393,-100.02496206226074,10.337525313576267,95.98654174804688,89.23747367858887,29.43000030517578,61.11890181594139
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657777,209.68718824790722,164.70381517006155,50.52107769349499,-0.642133025955709,13.603356297224355,181.06400146484376,157.4026677449544,29.43000030517578,61.11890181594139
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,118.29588317871094,2018100.0,1.0,1.4252211190467534,123.89512552035312,111.55183798062343,53.274074664635194,26.23133998501971,12.113968444594619,117.33799591064454,110.63684730529785,29.43000030517578,61.11890181594139
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,40.293304581317344,182.07766723632812,173.21333287556965,29.43000030517578,61.11890181594139
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.6199836730957,17102800.0,1.0,0.26506464545124686,43.28416306173706,39.78345969522094,52.738955326731016,-16.93694600471421,5.537132795139965,41.78201128641764,40.201377868652344,29.43000030517578,61.11890181594139
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,74.77169036865234,5898000.0,1.0,-1.1463061876397802,85.04722063383767,72.12749097504906,46.92366597653294,-117.20679953264279,16.957898976959196,79.96234410603842,78.0795358022054,29.43000030517578,61.11890181594139
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.8074771415618756,122.60540871551561,107.53559088775589,49.694653610573155,-59.94307757939862,0.4048923254339138,117.11433308919271,111.93633308410645,29.43000030517578,61.11890181594139
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,184.4120635986328,2853500.0,1.0,0.7587574274594999,200.27685193782747,174.391548635903,51.30792759255238,-29.925475891694852,11.87078599409666,188.64957122802736,176.72897491455078,29.43000030517578,61.11890181594139
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,229.02467346191406,2927800.0,1.0,1.9406511378425648,237.35340225750588,221.28107955401754,54.9461401037333,3.7084638755155335,9.898239158656397,229.61398671468098,216.7840253194173,29.43000030517578,61.11890181594139
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,136.02239990234375,2622000.0,1.0,0.01885603163063365,145.3165398282165,128.26894295986943,50.37586834435212,-43.868829905144985,3.0832584788164796,138.57891489664715,132.32717564900716,29.43000030517578,61.11890181594139
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,95.58866882324219,4474893.0,1.0,-1.0513163222485389,105.25526267743574,92.20548713945878,46.888457742274085,-95.23265967394099,10.919444699964172,100.32717742919922,99.02661641438802,29.43000030517578,61.11890181594139
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,52.84941482543945,15996500.0,1.0,-0.5000909545605623,56.876249215099755,51.48998308470494,47.96618742214062,-86.37508430648889,15.418940106498976,55.07753512064616,54.44324913024902,29.43000030517578,61.11890181594139
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,131.03904724121094,5622600.0,1.0,-1.014196499537178,134.90812960504374,125.99120587469261,49.50002291158844,-31.07553869822088,5.007572616358886,131.91692021687825,133.9347115834554,29.43000030517578,61.11890181594139
